datetime_utc,open,high,low,close,volume
2026-03-23 21:13:00+00:00,70869.05,70874.02,70845.04,70854.74,9.24186
2026-03-23 21:14:00+00:00,70854.75,70854.75,70827.66,70827.66,1.10883
2026-03-23 21:15:00+00:00,70827.67,70898.01,70827.66,70897.99,3.35597
2026-03-23 21:16:00+00:00,70897.99,70898.0,70879.78,70879.79,1.09027
2026-03-23 21:17:00+00:00,70879.79,70879.79,70865.87,70865.87,0.95181
2026-03-23 21:18:00+00:00,70865.88,70865.88,70860.01,70860.01,0.41296
2026-03-23 21:19:00+00:00,70860.02,70870.85,70860.02,70870.84,1.74648
2026-03-23 21:20:00+00:00,70870.84,70870.84,70839.6,70862.43,1.64303
2026-03-23 21:21:00+00:00,70862.43,70862.44,70862.43,70862.44,0.35615
2026-03-23 21:22:00+00:00,70862.44,70878.33,70862.43,70867.3,1.28631
2026-03-23 21:23:00+00:00,70867.3,70919.2,70867.29,70915.17,1.87512
2026-03-23 21:24:00+00:00,70915.17,70915.17,70902.65,70912.16,2.70533
2026-03-23 21:25:00+00:00,70912.15,70912.16,70912.15,70912.16,0.45364
2026-03-23 21:26:00+00:00,70912.15,70919.68,70884.0,70884.0,7.36594
2026-03-23 21:27:00+00:00,70884.0,70884.01,70884.0,70884.01,1.30078
2026-03-23 21:28:00+00:00,70884.01,70911.8,70884.0,70894.07,5.52459
2026-03-23 21:29:00+00:00,70894.08,70894.08,70894.07,70894.08,0.32267
2026-03-23 21:30:00+00:00,70894.08,70894.08,70874.32,70874.32,1.67161
2026-03-23 21:31:00+00:00,70874.33,70909.82,70874.32,70903.82,5.3606
2026-03-23 21:32:00+00:00,70903.83,70903.83,70903.82,70903.82,0.90558
2026-03-23 21:33:00+00:00,70903.83,70964.0,70903.82,70947.24,9.49647
2026-03-23 21:34:00+00:00,70947.23,70987.24,70947.23,70983.26,2.628
2026-03-23 21:35:00+00:00,70983.26,70983.26,70962.47,70962.47,1.60312
2026-03-23 21:36:00+00:00,70962.29,70979.16,70956.79,70979.15,2.27871
2026-03-23 21:37:00+00:00,70979.15,70979.16,70967.74,70967.74,2.13101
2026-03-23 21:38:00+00:00,70967.74,70967.74,70945.01,70967.35,5.04256
2026-03-23 21:39:00+00:00,70967.35,70993.22,70967.35,70993.21,5.08179
2026-03-23 21:40:00+00:00,70993.21,70998.0,70986.0,70986.0,8.25279
2026-03-23 21:41:00+00:00,70986.0,70986.01,70938.95,70938.95,9.2553
2026-03-23 21:42:00+00:00,70938.95,70958.06,70929.3,70956.88,8.3949
2026-03-23 21:43:00+00:00,70956.88,70984.4,70942.9,70948.96,11.22087
2026-03-23 21:44:00+00:00,70948.96,70948.96,70936.0,70936.0,1.09063
2026-03-23 21:45:00+00:00,70936.0,70936.01,70929.3,70930.35,1.06527
2026-03-23 21:46:00+00:00,70930.35,70930.35,70922.7,70922.7,1.50636
2026-03-23 21:47:00+00:00,70922.71,70922.72,70914.44,70914.44,1.5449
2026-03-23 21:48:00+00:00,70914.45,70914.45,70894.68,70906.36,1.55779
2026-03-23 21:49:00+00:00,70906.36,70906.36,70906.35,70906.35,0.51112
2026-03-23 21:50:00+00:00,70906.35,70930.93,70906.35,70930.93,2.95481
2026-03-23 21:51:00+00:00,70930.92,70973.44,70930.92,70957.41,4.76665
2026-03-23 21:52:00+00:00,70957.43,70957.43,70928.66,70941.23,3.28852
2026-03-23 21:53:00+00:00,70941.24,70941.24,70928.66,70930.06,5.68293
2026-03-23 21:54:00+00:00,70930.06,70930.06,70888.43,70888.43,1.34756
2026-03-23 21:55:00+00:00,70888.43,70937.81,70888.43,70902.59,3.79672
2026-03-23 21:56:00+00:00,70902.58,70902.59,70897.98,70897.99,1.1066
2026-03-23 21:57:00+00:00,70897.98,70897.99,70897.98,70897.99,0.39419
2026-03-23 21:58:00+00:00,70897.99,70917.39,70888.96,70888.96,14.67578
2026-03-23 21:59:00+00:00,70888.96,70888.97,70827.66,70851.35,6.21166
2026-03-23 22:00:00+00:00,70851.36,70896.76,70820.0,70820.01,8.98396
2026-03-23 22:01:00+00:00,70820.01,70832.64,70774.27,70792.92,5.15148
2026-03-23 22:02:00+00:00,70792.91,70792.91,70717.2,70717.2,5.52675
2026-03-23 22:03:00+00:00,70717.19,70720.62,70619.43,70622.98,14.49493
2026-03-23 22:04:00+00:00,70622.98,70635.58,70568.18,70610.92,18.56218
2026-03-23 22:05:00+00:00,70610.92,70641.77,70590.0,70634.91,10.54324
2026-03-23 22:06:00+00:00,70634.91,70684.15,70634.91,70684.15,4.19563
2026-03-23 22:07:00+00:00,70684.16,70716.5,70679.39,70690.72,4.57025
2026-03-23 22:08:00+00:00,70690.71,70730.0,70664.48,70711.63,6.67929
2026-03-23 22:09:00+00:00,70711.63,70731.79,70708.0,70708.01,1.67056
2026-03-23 22:10:00+00:00,70708.01,70722.96,70667.46,70714.89,5.51767
2026-03-23 22:11:00+00:00,70714.9,70720.24,70705.53,70709.67,1.64924
2026-03-23 22:12:00+00:00,70709.68,70736.0,70709.67,70717.78,3.02806
2026-03-23 22:13:00+00:00,70717.78,70752.86,70717.78,70752.85,4.9364
2026-03-23 22:14:00+00:00,70752.85,70756.0,70727.6,70727.6,1.26888
2026-03-23 22:15:00+00:00,70726.4,70726.41,70608.19,70617.04,7.85301
2026-03-23 22:16:00+00:00,70617.03,70643.5,70608.19,70643.5,13.63865
2026-03-23 22:17:00+00:00,70643.5,70694.0,70643.5,70673.38,6.04058
2026-03-23 22:18:00+00:00,70673.38,70694.74,70655.41,70666.76,2.68986
2026-03-23 22:19:00+00:00,70666.76,70706.64,70660.67,70706.63,1.64396
2026-03-23 22:20:00+00:00,70706.63,70724.35,70704.68,70704.68,1.73105
2026-03-23 22:21:00+00:00,70704.68,70704.68,70644.69,70652.51,1.76207
2026-03-23 22:22:00+00:00,70652.5,70683.93,70649.64,70649.65,1.06633
2026-03-23 22:23:00+00:00,70649.64,70662.39,70643.17,70662.39,0.95497
2026-03-23 22:24:00+00:00,70662.4,70674.42,70652.46,70674.42,3.54382
2026-03-23 22:25:00+00:00,70674.42,70683.95,70674.41,70682.0,2.04305
2026-03-23 22:26:00+00:00,70681.99,70681.99,70654.2,70656.0,1.88027
2026-03-23 22:27:00+00:00,70656.0,70668.11,70643.2,70668.11,0.9294
2026-03-23 22:28:00+00:00,70668.65,70674.65,70659.9,70659.9,0.95827
2026-03-23 22:29:00+00:00,70659.91,70659.91,70636.01,70636.01,0.92298
2026-03-23 22:30:00+00:00,70636.01,70644.37,70603.0,70603.39,7.97206
2026-03-23 22:31:00+00:00,70603.4,70612.83,70568.14,70576.4,4.53441
2026-03-23 22:32:00+00:00,70576.4,70576.4,70520.22,70564.73,14.60962
2026-03-23 22:33:00+00:00,70564.72,70567.2,70529.31,70562.28,6.96184
2026-03-23 22:34:00+00:00,70562.28,70594.91,70532.33,70594.91,3.48969
2026-03-23 22:35:00+00:00,70594.91,70664.06,70594.91,70623.22,3.67543
2026-03-23 22:36:00+00:00,70624.57,70694.4,70614.0,70663.68,6.65152
2026-03-23 22:37:00+00:00,70662.24,70693.91,70662.24,70662.4,3.4208
2026-03-23 22:38:00+00:00,70662.4,70689.47,70647.39,70684.51,1.19491
2026-03-23 22:39:00+00:00,70684.51,70684.51,70656.12,70665.95,2.74093
2026-03-23 22:40:00+00:00,70665.95,70665.95,70612.0,70657.82,8.13812
2026-03-23 22:41:00+00:00,70657.83,70657.83,70627.26,70636.26,3.89834
2026-03-23 22:42:00+00:00,70636.26,70660.62,70609.12,70660.61,4.12234
2026-03-23 22:43:00+00:00,70660.62,70664.0,70650.72,70664.0,0.96653
2026-03-23 22:44:00+00:00,70664.0,70712.45,70664.0,70712.45,4.4035
2026-03-23 22:45:00+00:00,70712.44,70791.58,70712.44,70771.12,10.40507
2026-03-23 22:46:00+00:00,70771.09,70771.09,70705.47,70727.68,3.50343
2026-03-23 22:47:00+00:00,70727.72,70727.73,70683.63,70719.99,1.98317
2026-03-23 22:48:00+00:00,70720.0,70730.0,70690.95,70701.72,1.67592
2026-03-23 22:49:00+00:00,70701.72,70715.05,70686.0,70690.95,3.64636
2026-03-23 22:50:00+00:00,70690.95,70702.3,70690.95,70690.95,2.49139
2026-03-23 22:51:00+00:00,70690.95,70727.59,70678.78,70727.59,9.28797
2026-03-23 22:52:00+00:00,70727.59,70764.0,70727.59,70734.54,5.31376
2026-03-23 22:53:00+00:00,70734.54,70759.27,70728.26,70755.89,2.54077
2026-03-23 22:54:00+00:00,70755.9,70790.56,70755.9,70771.64,3.95374
2026-03-23 22:55:00+00:00,70771.64,70771.65,70747.69,70749.78,0.61523
2026-03-23 22:56:00+00:00,70749.78,70749.78,70715.13,70718.11,8.27547
2026-03-23 22:57:00+00:00,70718.1,70755.03,70718.1,70755.03,1.00758
2026-03-23 22:58:00+00:00,70755.03,70790.14,70748.49,70788.36,2.48264
2026-03-23 22:59:00+00:00,70788.36,70797.89,70780.22,70780.22,1.58367
2026-03-23 23:00:00+00:00,70780.22,70810.11,70762.24,70798.94,5.21763
2026-03-23 23:01:00+00:00,70798.94,70804.81,70737.14,70790.52,8.61176
2026-03-23 23:02:00+00:00,70790.51,70790.51,70748.0,70751.0,7.1818
2026-03-23 23:03:00+00:00,70751.0,70751.01,70713.45,70717.67,3.8269
2026-03-23 23:04:00+00:00,70717.67,70735.22,70698.8,70735.21,5.78064
2026-03-23 23:05:00+00:00,70735.21,70765.06,70721.59,70721.59,5.46092
2026-03-23 23:06:00+00:00,70721.59,70721.6,70650.0,70653.77,4.87034
2026-03-23 23:07:00+00:00,70653.78,70708.82,70650.77,70705.95,4.54166
2026-03-23 23:08:00+00:00,70705.94,70705.94,70650.04,70650.04,1.81732
2026-03-23 23:09:00+00:00,70650.0,70650.01,70600.01,70603.58,7.4423
2026-03-23 23:10:00+00:00,70605.83,70631.99,70600.0,70606.65,8.10401
2026-03-23 23:11:00+00:00,70606.65,70607.89,70577.36,70580.59,4.66353
2026-03-23 23:12:00+00:00,70580.6,70581.92,70549.3,70557.43,5.61093
2026-03-23 23:13:00+00:00,70557.44,70589.75,70552.38,70552.39,4.80985
2026-03-23 23:14:00+00:00,70552.38,70571.44,70552.38,70552.81,1.21784
2026-03-23 23:15:00+00:00,70552.81,70568.04,70500.74,70526.97,12.2578
2026-03-23 23:16:00+00:00,70526.98,70531.09,70507.33,70510.19,1.28678
2026-03-23 23:17:00+00:00,70510.18,70530.0,70488.28,70518.07,7.19587
2026-03-23 23:18:00+00:00,70518.06,70527.44,70501.92,70501.93,1.50891
2026-03-23 23:19:00+00:00,70501.93,70501.93,70454.53,70454.54,2.21633
2026-03-23 23:20:00+00:00,70454.54,70502.79,70434.67,70434.68,11.54425
2026-03-23 23:21:00+00:00,70434.68,70451.66,70420.31,70421.73,3.07574
2026-03-23 23:22:00+00:00,70421.74,70438.6,70404.39,70418.11,6.55704
2026-03-23 23:23:00+00:00,70418.1,70463.07,70418.1,70463.06,5.74146
2026-03-23 23:24:00+00:00,70463.07,70543.04,70463.07,70543.03,7.86371
2026-03-23 23:25:00+00:00,70543.03,70553.16,70509.75,70551.32,10.35531
2026-03-23 23:26:00+00:00,70551.33,70700.0,70551.32,70691.51,9.05598
2026-03-23 23:27:00+00:00,70691.51,70700.0,70685.11,70700.0,4.18413
2026-03-23 23:28:00+00:00,70699.99,70700.0,70666.31,70675.37,1.25573
2026-03-23 23:29:00+00:00,70675.37,70710.0,70666.37,70707.2,4.01538
2026-03-23 23:30:00+00:00,70707.2,70710.0,70686.52,70686.53,2.60267
2026-03-23 23:31:00+00:00,70686.53,70707.16,70659.34,70670.37,3.05821
2026-03-23 23:32:00+00:00,70670.38,70703.11,70664.08,70664.09,1.03543
2026-03-23 23:33:00+00:00,70664.09,70675.81,70621.72,70641.84,3.52635
2026-03-23 23:34:00+00:00,70641.83,70641.84,70622.45,70633.79,2.74445
2026-03-23 23:35:00+00:00,70633.79,70643.77,70629.26,70634.21,1.14902
